local_time LA (airport),Ff,N,VV,Td,RRR
15.02.2015 16:00,6,20-0%.,16,12.8,
15.02.2015 10:00,2,Cloudless,16,3.9,
15.02.2015 04:00,0,Cloudless,16,7.2,
14.02.2015 22:00,2,Cloudless,16,9.4,
14.02.2015 16:00,7,50%.,16,3.9,
14.02.2015 10:00,3,20-0%.,16,1.1,
14.02.2015 04:00,0,Cloudless,16,1.7,
13.02.2015 22:00,3,Cloudless,16,7.8,
13.02.2015 16:00,6,Cloudless,16,10,
13.02.2015 10:00,3,Cloudless,16,-2.2,
13.02.2015 04:00,2,Cloudless,16,-0.6,
12.02.2015 22:00,3,Cloudless,16,3.9,
12.02.2015 16:00,6,20-0%.,16,-4.4,
12.02.2015 10:00,3,50%.,16,-2.8,
12.02.2015 04:00,2,Cloudless,16,-3.3,
11.02.2015 22:00,2,20-0%.,16,-5,
11.02.2015 16:00,4,50%.,16,-1.1,
11.02.2015 10:00,2,70 -80%.,16,-1.7,
11.02.2015 04:00,0,Cloudless,16,3.3,
10.02.2015 22:00,0,Cloudless,16,10.6,
10.02.2015 16:00,5,20-0%.,16,10.6,
10.02.2015 10:00,0,Cloudless,16,8.3,
10.02.2015 04:00,2,Cloudless,16,10.6,
09.02.2015 22:00,2,Cloudless,14,14.4,
09.02.2015 16:00,7,Cloudless,16,11.7,
09.02.2015 10:00,0,50%.,6,15.6,
09.02.2015 04:00,0,70 -80%.,0.4,14.4,
08.02.2015 22:00,3,The sky is not visible due to fog and/or other meteorological phenomena.,0.8,15,
08.02.2015 16:00,7,50%.,16,13.9,
08.02.2015 10:00,5,100%.,16,14.4,
08.02.2015 04:00,0,100%.,14,15,
07.02.2015 22:00,2,100%.,9,14.4,Signs of precipitation
07.02.2015 16:00,0,100%.,16,13.9,Signs of precipitation
07.02.2015 10:00,2,70 -80%.,8,10.6,
07.02.2015 04:00,2,20-0%.,16,11.1,
06.02.2015 22:00,3,50%.,16,12.8,
06.02.2015 16:00,5,50%.,4.8,12.8,
06.02.2015 10:00,0,50%.,2.8,12.2,
06.02.2015 04:00,3,50%.,6,10.6,
05.02.2015 22:00,0,50%.,9,13.3,
05.02.2015 16:00,7,50%.,9,13.9,
05.02.2015 10:00,2,70 -80%.,4.8,12.2,
05.02.2015 04:00,0,70 -80%.,3.2,11.1,
04.02.2015 22:00,3,20-0%.,12,13.3,
04.02.2015 16:00,4,20-0%.,4.8,12.8,
04.02.2015 10:00,4,50%.,2.4,12.2,
04.02.2015 04:00,0,The sky is not visible due to fog and/or other meteorological phenomena.,3.2,12.2,
03.02.2015 22:00,3,70 -80%.,12,12.8,
03.02.2015 16:00,5,70 -80%.,6,12.8,
03.02.2015 10:00,0,50%.,6,11.7,
03.02.2015 04:00,0,The sky is not visible due to fog and/or other meteorological phenomena.,0.4,13.3,
02.02.2015 22:00,2,20-0%.,12,13.3,
02.02.2015 16:00,5,50%.,16,11.1,
02.02.2015 10:00,2,50%.,16,8.3,
02.02.2015 04:00,0,50%.,16,8.3,
01.02.2015 22:00,2,50%.,9,13.3,
01.02.2015 16:00,5,70 -80%.,16,12.8,
01.02.2015 10:00,3,50%.,16,11.1,
01.02.2015 04:00,0,Cloudless,16,10.6,
31.01.2015 22:00,3,Cloudless,14,12.8,
31.01.2015 16:00,6,50%.,16,13.3,
31.01.2015 10:00,0,70 -80%.,16,12.2,
31.01.2015 04:00,0,70 -80%.,9,13.3,
30.01.2015 22:00,0,70 -80%.,14,13.9,0.8
30.01.2015 16:00,4,100%.,12,12.2,Signs of precipitation
30.01.2015 10:00,3,70 -80%.,16,12.2,0.3
30.01.2015 04:00,0,70 -80%.,16,8.3,Signs of precipitation
29.01.2015 22:00,0,100%.,16,8.9,Signs of precipitation
29.01.2015 16:00,2,100%.,16,8.9,
29.01.2015 10:00,2,70 -80%.,16,6.7,
29.01.2015 04:00,3,70 -80%.,16,6.7,
28.01.2015 22:00,2,70 -80%.,16,11.1,
28.01.2015 16:00,4,70 -80%.,16,9.4,
28.01.2015 10:00,4,70 -80%.,16,8.9,
28.01.2015 04:00,3,50%.,16,8.9,
27.01.2015 22:00,0,Cloudless,16,12.8,
27.01.2015 16:00,6,50%.,16,12.2,
27.01.2015 10:00,2,50%.,16,12.2,
27.01.2015 04:00,0,70 -80%.,16,11.7,Signs of precipitation
26.01.2015 22:00,3,70 -80%.,16,11.7,3
26.01.2015 16:00,7,100%.,16,6.7,Signs of precipitation
26.01.2015 10:00,2,70 -80%.,16,3.9,
26.01.2015 04:00,0,70 -80%.,16,5.6,
25.01.2015 22:00,2,70 -80%.,16,1.1,
25.01.2015 16:00,3,70 -80%.,16,4.4,
25.01.2015 10:00,0,20-0%.,16,-1.1,
25.01.2015 04:00,0,Cloudless,16,0.6,
24.01.2015 22:00,0,Cloudless,16,0.6,
24.01.2015 16:00,4,Cloudless,16,2.2,
24.01.2015 10:00,3,Cloudless,16,0,
24.01.2015 04:00,0,Cloudless,16,1.1,
23.01.2015 22:00,2,Cloudless,16,3.9,
23.01.2015 16:00,4,Cloudless,16,0.6,
23.01.2015 10:00,0,50%.,16,-5.6,
23.01.2015 04:00,3,20-0%.,16,-3.9,
22.01.2015 22:00,2,70 -80%.,16,7.8,
22.01.2015 16:00,4,70 -80%.,16,6.1,
22.01.2015 10:00,2,70 -80%.,16,-2.8,
22.01.2015 04:00,2,20-0%.,16,4.4,
21.01.2015 22:00,3,Cloudless,9,10.6,
21.01.2015 16:00,4,Cloudless,9,12.2,
21.01.2015 10:00,0,50%.,6,11.1,
21.01.2015 04:00,2,100%.,4.8,10.6,
20.01.2015 22:00,2,100%.,8,11.7,
20.01.2015 16:00,4,100%.,12,11.7,
20.01.2015 10:00,0,100%.,3.2,12.2,
20.01.2015 04:00,2,The sky is not visible due to fog and/or other meteorological phenomena.,0.4,12.2,
19.01.2015 22:00,2,Cloudless,4,12.2,
19.01.2015 16:00,4,50%.,12,13.3,
19.01.2015 10:00,0,70 -80%.,9,8.9,
19.01.2015 04:00,2,70 -80%.,9,9.4,
18.01.2015 22:00,2,20-0%.,12,12.2,
18.01.2015 16:00,4,70 -80%.,16,12.2,
18.01.2015 10:00,2,50%.,14,7.2,
18.01.2015 04:00,0,20-0%.,16,7.8,
17.01.2015 22:00,0,50%.,16,11.1,
17.01.2015 16:00,4,20-0%.,16,8.9,
17.01.2015 10:00,3,50%.,16,5,
17.01.2015 04:00,2,Cloudless,16,6.7,
16.01.2015 22:00,0,50%.,16,11.7,
16.01.2015 16:00,4,50%.,16,5,
16.01.2015 10:00,3,50%.,16,0.6,
16.01.2015 04:00,0,Cloudless,16,1.1,
15.01.2015 22:00,3,Cloudless,16,1.1,
15.01.2015 16:00,4,20-0%.,16,7.2,
15.01.2015 10:00,4,20-0%.,16,-0.6,
15.01.2015 04:00,2,20-0%.,16,1.7,
14.01.2015 22:00,3,Cloudless,16,9.4,
14.01.2015 16:00,5,50%.,16,6.7,
14.01.2015 10:00,3,20-0%.,16,5,
14.01.2015 04:00,0,Cloudless,16,7.8,
13.01.2015 22:00,2,Cloudless,16,11.7,
13.01.2015 16:00,5,20-0%.,16,12.8,
13.01.2015 10:00,2,50%.,4.8,11.7,
13.01.2015 04:00,0,70 -80%.,11,12.2,
12.01.2015 22:00,2,Cloudless,12,12.2,
12.01.2015 16:00,4,20-0%.,11,13.3,
12.01.2015 10:00,2,70 -80%.,8,12.2,
12.01.2015 04:00,2,The sky is not visible due to fog and/or other meteorological phenomena.,2.4,12.2,
11.01.2015 22:00,2,50%.,11,13.9,
11.01.2015 16:00,0,100%.,14,13.9,Signs of precipitation
11.01.2015 10:00,4,100%.,4.8,12.8,1
11.01.2015 04:00,2,100%.,4.8,12.8,11
10.01.2015 22:00,3,100%.,3.2,12.8,12
10.01.2015 16:00,2,100%.,4.8,12.2,3
10.01.2015 10:00,2,70 -80%.,9,11.1,0.3
10.01.2015 04:00,0,70 -80%.,8,11.1,
09.01.2015 22:00,0,20-0%.,8,13.3,
09.01.2015 16:00,5,50%.,12,13.9,
09.01.2015 10:00,0,70 -80%.,9,12.2,
09.01.2015 04:00,0,70 -80%.,16,11.1,
08.01.2015 22:00,0,70 -80%.,16,13.3,
08.01.2015 16:00,3,50%.,16,13.9,
08.01.2015 10:00,3,70 -80%.,16,6.1,
08.01.2015 04:00,0,70 -80%.,16,7.8,
07.01.2015 22:00,3,50%.,16,6.7,
07.01.2015 16:00,4,70 -80%.,16,5,
07.01.2015 10:00,0,50%.,16,1.7,
07.01.2015 04:00,0,Cloudless,16,0,
06.01.2015 22:00,3,Cloudless,16,0,
06.01.2015 16:00,4,Cloudless,16,5,
06.01.2015 10:00,5,Cloudless,16,-3.3,
06.01.2015 04:00,3,Cloudless,16,-3.3,
05.01.2015 22:00,0,Cloudless,16,-2.8,
05.01.2015 16:00,3,50%.,16,0.6,
05.01.2015 10:00,4,50%.,16,-2.8,
05.01.2015 04:00,2,Cloudless,16,-1.1,
04.01.2015 22:00,2,20-0%.,16,10,
04.01.2015 16:00,5,50%.,16,8.3,
04.01.2015 10:00,0,50%.,16,6.7,
04.01.2015 04:00,2,Cloudless,16,4.4,
03.01.2015 22:00,0,Cloudless,16,7.8,
03.01.2015 16:00,5,20-0%.,16,7.8,
03.01.2015 10:00,2,50%.,16,3.9,
03.01.2015 04:00,2,Cloudless,16,3.3,
02.01.2015 22:00,0,20-0%.,16,6.1,
02.01.2015 16:00,4,50%.,16,5.6,
02.01.2015 10:00,2,20-0%.,16,0,
02.01.2015 04:00,0,Cloudless,16,1.7,
01.01.2015 22:00,2,Cloudless,16,3.9,
01.01.2015 16:00,4,20-0%.,16,2.8,
01.01.2015 10:00,4,Cloudless,16,-3.9,
01.01.2015 04:00,2,20-0%.,16,-3.9,
31.12.2014 22:00,0,20-0%.,16,-10,
31.12.2014 16:00,8,20-0%.,16,-13.3,
31.12.2014 10:00,0,50%.,16,-11.1,
31.12.2014 04:00,3,50%.,16,-10.6,
30.12.2014 22:00,5,100%.,16,0.6,7
30.12.2014 16:00,5,100%.,8,8.3,1
30.12.2014 10:00,4,70 -80%.,12,7.2,
30.12.2014 04:00,3,70 -80%.,16,4.4,
29.12.2014 22:00,2,20-0%.,16,7.8,
29.12.2014 16:00,3,50%.,16,7.2,
29.12.2014 10:00,2,70 -80%.,16,2.8,
29.12.2014 04:00,2,Cloudless,16,1.1,
28.12.2014 22:00,2,Cloudless,16,5.6,
28.12.2014 16:00,5,50%.,16,4.4,
28.12.2014 10:00,3,70 -80%.,16,-5,
28.12.2014 04:00,3,20-0%.,16,-5,
27.12.2014 22:00,2,50%.,16,-4.4,
27.12.2014 16:00,5,50%.,16,0.6,
27.12.2014 10:00,2,20-0%.,16,-6.7,
27.12.2014 04:00,0,Cloudless,16,-7.8,
26.12.2014 22:00,2,Cloudless,16,-3.3,
26.12.2014 16:00,5,Cloudless,16,-5,
26.12.2014 10:00,2,Cloudless,16,-7.2,
26.12.2014 04:00,2,Cloudless,16,-6.1,
25.12.2014 22:00,4,Cloudless,16,-5,
25.12.2014 16:00,7,20-0%.,16,-8.9,
25.12.2014 10:00,8,50%.,16,-3.3,
25.12.2014 04:00,10,50%.,16,0.6,
24.12.2014 22:00,6,50%.,16,12.8,
24.12.2014 16:00,4,70 -80%.,16,5.6,
24.12.2014 10:00,2,70 -80%.,16,2.8,
24.12.2014 04:00,0,Cloudless,16,3.9,
23.12.2014 22:00,2,Cloudless,16,7.8,
23.12.2014 16:00,3,Cloudless,16,10.6,
23.12.2014 10:00,3,Cloudless,16,10.6,
23.12.2014 04:00,2,Cloudless,14,11.1,
22.12.2014 22:00,2,Cloudless,9,13.3,
22.12.2014 16:00,3,20-0%.,12,14.4,
22.12.2014 10:00,2,20-0%.,14,10.6,
22.12.2014 04:00,0,50%.,8,10.6,
21.12.2014 22:00,0,70 -80%.,9,12.8,
21.12.2014 16:00,2,100%.,8,13.3,
21.12.2014 10:00,2,70 -80%.,8,9.4,
21.12.2014 04:00,2,Cloudless,14,8.3,
20.12.2014 22:00,0,70 -80%.,11,10,
20.12.2014 16:00,3,70 -80%.,16,12.8,
20.12.2014 10:00,2,70 -80%.,16,9.4,
20.12.2014 04:00,0,50%.,16,8.9,
19.12.2014 22:00,2,70 -80%.,16,9.4,
19.12.2014 16:00,2,70 -80%.,16,11.1,
19.12.2014 10:00,3,50%.,16,8.3,
19.12.2014 04:00,0,50%.,16,7.8,
18.12.2014 22:00,0,Cloudless,16,10.6,
18.12.2014 16:00,3,50%.,16,10,Signs of precipitation
18.12.2014 10:00,3,70 -80%.,16,7.8,Signs of precipitation
18.12.2014 04:00,0,50%.,16,6.7,
17.12.2014 22:00,0,20-0%.,16,6.7,
17.12.2014 16:00,8,100%.,16,7.8,
17.12.2014 10:00,2,70 -80%.,16,10.6,0.3
17.12.2014 04:00,3,100%.,16,11.7,4
16.12.2014 22:00,2,70 -80%.,16,11.7,6
16.12.2014 16:00,4,50%.,16,10.6,0.3
16.12.2014 10:00,4,70 -80%.,11,11.1,10
16.12.2014 04:00,2,100%.,8,11.7,2
15.12.2014 22:00,2,70 -80%.,16,9.4,
15.12.2014 16:00,4,70 -80%.,16,6.7,
15.12.2014 10:00,2,70 -80%.,16,5.6,
15.12.2014 04:00,0,50%.,16,6.7,
14.12.2014 22:00,2,50%.,16,8.9,
14.12.2014 16:00,3,50%.,16,9.4,
14.12.2014 10:00,2,70 -80%.,16,6.1,
14.12.2014 04:00,2,Cloudless,16,5,
13.12.2014 22:00,2,20-0%.,16,3.9,
13.12.2014 16:00,5,50%.,16,6.7,
13.12.2014 10:00,4,20-0%.,16,6.1,
13.12.2014 04:00,0,20-0%.,16,9.4,0.5
12.12.2014 22:00,2,70 -80%.,16,9.4,Signs of precipitation
12.12.2014 16:00,4,70 -80%.,16,10.6,
12.12.2014 10:00,6,70 -80%.,11,12.2,21
12.12.2014 04:00,10,100%.,3.2,12.2,17
11.12.2014 22:00,7,100%.,11,13.3,Signs of precipitation
11.12.2014 16:00,5,70 -80%.,16,11.7,
11.12.2014 10:00,5,100%.,9,13.9,
11.12.2014 04:00,3,100%.,6,13.9,
10.12.2014 22:00,4,70 -80%.,6,15,
10.12.2014 16:00,4,100%.,8,15,
10.12.2014 10:00,2,70 -80%.,1.2,14.4,
10.12.2014 04:00,0,50%.,16,11.1,
09.12.2014 22:00,0,70 -80%.,16,13.3,
09.12.2014 16:00,4,50%.,16,12.8,
09.12.2014 10:00,2,50%.,16,7.2,
09.12.2014 04:00,2,Cloudless,16,8.9,
08.12.2014 22:00,2,20-0%.,16,13.9,
08.12.2014 16:00,4,50%.,16,12.8,
08.12.2014 10:00,2,50%.,16,8.9,
08.12.2014 04:00,0,50%.,16,8.9,
07.12.2014 22:00,2,50%.,16,11.7,
07.12.2014 16:00,4,70 -80%.,16,13.9,
07.12.2014 10:00,2,70 -80%.,16,9.4,
07.12.2014 04:00,2,Cloudless,16,10,
06.12.2014 22:00,2,20-0%.,16,14.4,
06.12.2014 16:00,4,50%.,16,13.9,
06.12.2014 10:00,0,20-0%.,14,13.9,
06.12.2014 04:00,0,50%.,16,13.3,
05.12.2014 22:00,3,100%.,16,15.6,
05.12.2014 16:00,5,70 -80%.,16,13.9,
05.12.2014 10:00,2,70 -80%.,16,12.2,
05.12.2014 04:00,2,70 -80%.,16,13.9,
04.12.2014 22:00,2,70 -80%.,16,15,
04.12.2014 16:00,5,50%.,16,15,
04.12.2014 10:00,4,50%.,16,15,
04.12.2014 04:00,0,50%.,16,15,0.5
03.12.2014 22:00,2,100%.,6,17.2,2
03.12.2014 16:00,2,100%.,11,17.2,2
03.12.2014 10:00,3,100%.,11,16.1,0.5
03.12.2014 04:00,3,100%.,12,15,0.8
02.12.2014 22:00,5,100%.,9,13.9,3
02.12.2014 16:00,5,100%.,4,13.9,22
02.12.2014 10:00,5,100%.,6,12.8,
02.12.2014 04:00,0,70 -80%.,16,10.6,
01.12.2014 22:00,0,100%.,16,13.9,
01.12.2014 16:00,0,100%.,16,13.3,
01.12.2014 10:00,3,70 -80%.,16,13.9,
01.12.2014 04:00,2,50%.,16,13.9,
30.11.2014 22:00,3,100%.,16,14.4,
30.11.2014 16:00,2,70 -80%.,16,15.6,6
30.11.2014 10:00,3,100%.,16,12.8,Signs of precipitation
30.11.2014 04:00,3,100%.,16,10.6,
29.11.2014 22:00,4,70 -80%.,16,12.2,
29.11.2014 16:00,3,70 -80%.,16,13.9,
29.11.2014 10:00,3,50%.,9,12.8,
29.11.2014 04:00,3,The sky is not visible due to fog and/or other meteorological phenomena.,0.4,12.2,
28.11.2014 22:00,0,70 -80%.,0.8,13.3,
28.11.2014 16:00,5,20-0%.,16,14.4,
28.11.2014 10:00,2,20-0%.,16,3.3,
28.11.2014 04:00,2,Cloudless,16,5.6,
27.11.2014 22:00,2,Cloudless,16,11.1,
27.11.2014 16:00,5,50%.,16,10,
27.11.2014 10:00,3,70 -80%.,16,-7.2,
27.11.2014 04:00,2,Cloudless,16,-4.4,
26.11.2014 22:00,0,Cloudless,16,9.4,
26.11.2014 16:00,4,Cloudless,16,-2.2,
26.11.2014 10:00,2,Cloudless,16,-6.7,
26.11.2014 04:00,0,Cloudless,16,-2.8,
25.11.2014 22:00,0,Cloudless,16,10,
25.11.2014 16:00,4,Cloudless,16,2.8,
25.11.2014 10:00,3,Cloudless,16,-8.9,
25.11.2014 04:00,2,Cloudless,16,-6.1,
24.11.2014 22:00,0,Cloudless,16,2.2,
24.11.2014 16:00,5,20-0%.,16,1.7,
24.11.2014 10:00,2,70 -80%.,16,-10,
24.11.2014 04:00,3,Cloudless,16,-10.6,
23.11.2014 22:00,2,50%.,16,-10.6,
23.11.2014 16:00,5,50%.,16,-12.8,
23.11.2014 10:00,2,70 -80%.,16,11.7,
23.11.2014 04:00,4,20-0%.,16,10,
22.11.2014 22:00,0,50%.,16,11.7,
22.11.2014 16:00,5,50%.,16,10,
22.11.2014 10:00,2,50%.,16,11.1,
22.11.2014 04:00,0,Cloudless,16,6.1,
21.11.2014 22:00,2,20-0%.,16,5,
21.11.2014 16:00,5,50%.,16,11.7,
21.11.2014 10:00,5,50%.,16,6.1,
21.11.2014 04:00,3,50%.,16,11.1,Signs of precipitation
20.11.2014 22:00,2,100%.,16,12.2,
20.11.2014 16:00,6,100%.,16,13.9,
20.11.2014 10:00,0,50%.,16,11.1,
20.11.2014 04:00,2,20-0%.,16,8.3,
19.11.2014 22:00,3,Cloudless,16,12.2,
19.11.2014 16:00,5,50%.,16,11.1,
19.11.2014 10:00,0,70 -80%.,16,8.9,
19.11.2014 04:00,2,70 -80%.,16,4.4,
18.11.2014 22:00,0,70 -80%.,16,13.3,
18.11.2014 16:00,4,70 -80%.,16,5,
18.11.2014 10:00,4,70 -80%.,16,-9.4,
18.11.2014 04:00,2,50%.,16,-6.7,
17.11.2014 22:00,2,20-0%.,16,9.4,
17.11.2014 16:00,5,70 -80%.,16,6.7,
17.11.2014 10:00,3,50%.,16,-11.1,
17.11.2014 04:00,2,70 -80%.,16,-6.7,
16.11.2014 22:00,0,70 -80%.,16,-16.7,
16.11.2014 16:00,3,50%.,16,2.2,
16.11.2014 10:00,4,20-0%.,16,8.9,
16.11.2014 04:00,4,Cloudless,16,12.2,
15.11.2014 22:00,3,20-0%.,16,13.3,
15.11.2014 16:00,6,70 -80%.,16,14.4,
15.11.2014 10:00,2,70 -80%.,12,14.4,
15.11.2014 04:00,0,50%.,14,13.9,
14.11.2014 22:00,0,50%.,16,15,
14.11.2014 16:00,5,50%.,16,15,
14.11.2014 10:00,2,70 -80%.,11,15,
14.11.2014 04:00,2,70 -80%.,11,15,Signs of precipitation
13.11.2014 22:00,2,100%.,14,15,Signs of precipitation
13.11.2014 16:00,4,70 -80%.,16,13.3,
13.11.2014 10:00,0,70 -80%.,16,12.2,
13.11.2014 04:00,2,70 -80%.,16,11.1,
12.11.2014 22:00,2,20-0%.,16,11.7,
12.11.2014 16:00,7,50%.,16,11.1,25
12.11.2014 10:00,4,70 -80%.,16,13.3,Signs of precipitation
12.11.2014 04:00,3,70 -80%.,16,12.2,
11.11.2014 22:00,5,100%.,16,11.7,
11.11.2014 16:00,5,70 -80%.,16,12.8,
11.11.2014 10:00,4,70 -80%.,16,11.7,
11.11.2014 04:00,3,100%.,16,12.2,
10.11.2014 22:00,0,50%.,16,12.2,
10.11.2014 16:00,4,20-0%.,16,12.2,
10.11.2014 10:00,3,100%.,16,11.7,
10.11.2014 04:00,0,100%.,11,12.8,
09.11.2014 22:00,3,100%.,16,14.4,
09.11.2014 16:00,5,70 -80%.,11,15.6,
09.11.2014 10:00,4,20-0%.,4.8,15.6,
09.11.2014 04:00,2,100%.,6,16.1,
08.11.2014 22:00,2,Cloudless,16,16.1,
08.11.2014 16:00,5,50%.,16,11.7,
08.11.2014 10:00,2,20-0%.,16,1.7,
08.11.2014 04:00,2,Cloudless,16,3.9,
07.11.2014 22:00,2,Cloudless,16,10.6,
07.11.2014 16:00,6,Cloudless,16,6.1,
07.11.2014 10:00,3,50%.,16,0,
07.11.2014 04:00,2,Cloudless,16,2.2,
06.11.2014 22:00,2,Cloudless,16,11.1,
06.11.2014 16:00,4,Cloudless,16,6.1,
06.11.2014 10:00,2,Cloudless,16,0.6,
06.11.2014 04:00,3,Cloudless,16,1.7,
05.11.2014 22:00,3,Cloudless,16,12.2,
05.11.2014 16:00,5,Cloudless,16,-3.9,
05.11.2014 10:00,0,Cloudless,16,-3.3,
05.11.2014 04:00,2,Cloudless,16,1.7,
04.11.2014 22:00,2,Cloudless,16,5,
04.11.2014 16:00,3,50%.,16,9.4,
04.11.2014 10:00,2,20-0%.,16,-1.1,
04.11.2014 04:00,2,20-0%.,16,1.1,
03.11.2014 22:00,3,Cloudless,16,5.6,
03.11.2014 16:00,5,20-0%.,16,7.8,
03.11.2014 10:00,0,20-0%.,16,6.1,
03.11.2014 04:00,2,Cloudless,16,5,
02.11.2014 22:00,2,Cloudless,16,4.4,
02.11.2014 16:00,5,20-0%.,16,8.3,
02.11.2014 10:00,2,20-0%.,16,7.2,
02.11.2014 04:00,2,Cloudless,16,8.9,
01.11.2014 22:00,2,50%.,16,8.3,
01.11.2014 16:00,7,50%.,16,8.9,Signs of precipitation
01.11.2014 10:00,4,50%.,16,10,5
01.11.2014 04:00,6,70 -80%.,16,11.1,
31.10.2014 22:00,5,70 -80%.,16,12.8,Signs of precipitation
31.10.2014 16:00,4,100%.,16,15,Signs of precipitation
31.10.2014 10:00,0,70 -80%.,12,16.4,
31.10.2014 04:00,2,70 -80%.,16,15.6,
30.10.2014 22:00,4,20-0%.,16,16.1,
30.10.2014 16:00,5,70 -80%.,16,15.6,
30.10.2014 10:00,0,50%.,16,12.1,
30.10.2014 04:00,0,70 -80%.,16,17,
29.10.2014 22:00,0,20-0%.,16,16.9,
29.10.2014 16:00,3,20-0%.,16,14.4,
29.10.2014 10:00,0,20-0%.,16,13,
29.10.2014 04:00,0,Cloudless,16,16.5,
28.10.2014 22:00,0,Cloudless,16,16.1,
28.10.2014 16:00,6,Cloudless,16,14.4,
28.10.2014 10:00,0,Cloudless,14,13.3,
28.10.2014 04:00,0,Cloudless,16,12.8,
27.10.2014 22:00,0,Cloudless,16,15.6,
27.10.2014 16:00,5,20-0%.,16,15.6,
27.10.2014 10:00,0,70 -80%.,16,13.9,
27.10.2014 04:00,2,20-0%.,16,13.9,
26.10.2014 22:00,3,20-0%.,16,15.6,
26.10.2014 16:00,5,50%.,16,15,
26.10.2014 10:00,3,50%.,16,15,
26.10.2014 04:00,2,Cloudless,16,14.4,
25.10.2014 23:00,2,Cloudless,16,16.7,
25.10.2014 17:00,7,50%.,16,15.6,
25.10.2014 11:00,5,50%.,16,17.2,
25.10.2014 05:00,2,20-0%.,14,16.1,
24.10.2014 23:00,3,Cloudless,16,19.4,
24.10.2014 17:00,4,Cloudless,16,20,
24.10.2014 11:00,0,Cloudless,14,12.2,
24.10.2014 05:00,2,Cloudless,16,14.4,
23.10.2014 23:00,2,Cloudless,16,18.3,
23.10.2014 17:00,4,Cloudless,16,15.6,
23.10.2014 11:00,3,50%.,12,15,
23.10.2014 05:00,0,Cloudless,16,16.1,
22.10.2014 23:00,0,Cloudless,16,18.3,
22.10.2014 17:00,6,50%.,16,18.3,
22.10.2014 11:00,2,,11,15,
22.10.2014 05:00,0,20-0%.,16,15.6,
21.10.2014 23:00,2,Cloudless,16,16.7,
21.10.2014 17:00,6,50%.,16,17.8,
21.10.2014 11:00,2,50%.,11,15.6,
21.10.2014 05:00,0,50%.,16,16.7,
20.10.2014 23:00,3,20-0%.,16,17.8,
20.10.2014 17:00,6,50%.,16,16.7,
20.10.2014 11:00,0,70 -80%.,12,16.1,
20.10.2014 05:00,2,100%.,16,16.7,
19.10.2014 23:00,4,100%.,16,17.2,
19.10.2014 17:00,6,50%.,16,17.2,
19.10.2014 11:00,2,20-0%.,16,16.1,
19.10.2014 05:00,0,Cloudless,16,14.4,
18.10.2014 23:00,2,Cloudless,16,15.6,
18.10.2014 17:00,4,20-0%.,16,14.4,
18.10.2014 11:00,4,50%.,16,15,
18.10.2014 05:00,0,Cloudless,16,13.3,
17.10.2014 23:00,2,70 -80%.,16,14.4,
17.10.2014 17:00,7,50%.,16,15.6,
17.10.2014 11:00,2,70 -80%.,12,15.6,
17.10.2014 05:00,2,20-0%.,16,15.6,
16.10.2014 23:00,3,20-0%.,16,16.1,
16.10.2014 17:00,6,50%.,16,16.1,
16.10.2014 11:00,4,50%.,16,15,
16.10.2014 05:00,0,20-0%.,16,13.3,
15.10.2014 23:00,2,Cloudless,16,12.8,
15.10.2014 17:00,7,20-0%.,16,13.9,
15.10.2014 11:00,3,70 -80%.,16,12.8,
15.10.2014 05:00,0,50%.,16,13.9,
14.10.2014 23:00,4,100%.,16,13.9,
14.10.2014 17:00,5,70 -80%.,16,14.4,
14.10.2014 11:00,3,70 -80%.,11,15,
14.10.2014 05:00,2,100%.,11,16.1,
13.10.2014 23:00,0,50%.,12,17.2,
13.10.2014 17:00,5,20-0%.,16,17.8,
13.10.2014 11:00,3,50%.,4.8,17.2,
13.10.2014 05:00,2,100%.,11,16.7,
12.10.2014 23:00,2,70 -80%.,12,17.2,
12.10.2014 17:00,4,20-0%.,14,16.7,
12.10.2014 11:00,3,50%.,6,16.7,
12.10.2014 05:00,0,100%.,8,17.2,
11.10.2014 23:00,0,100%.,14,18.3,
11.10.2014 17:00,6,20-0%.,16,17.2,
11.10.2014 11:00,2,50%.,6,17.2,
11.10.2014 05:00,0,70 -80%.,11,16.7,
10.10.2014 23:00,2,20-0%.,16,17.2,
10.10.2014 17:00,6,50%.,16,16.1,
10.10.2014 11:00,3,70 -80%.,14,16.1,
10.10.2014 05:00,2,100%.,16,16.7,
09.10.2014 23:00,2,50%.,16,16.7,
09.10.2014 17:00,5,20-0%.,16,15.6,
09.10.2014 11:00,3,20-0%.,16,14.4,
09.10.2014 05:00,2,70 -80%.,16,15.6,
08.10.2014 23:00,0,70 -80%.,16,17.8,
08.10.2014 17:00,5,20-0%.,16,17.2,
08.10.2014 11:00,4,50%.,12,16.1,
08.10.2014 05:00,2,20-0%.,11,17.8,
07.10.2014 23:00,3,20-0%.,12,18.9,
07.10.2014 17:00,6,20-0%.,16,18.3,
07.10.2014 11:00,2,50%.,11,9.4,
07.10.2014 05:00,0,70 -80%.,8,17.8,
06.10.2014 23:00,2,20-0%.,16,18.3,
06.10.2014 17:00,4,20-0%.,16,17.8,
06.10.2014 11:00,0,20-0%.,16,3.9,
06.10.2014 05:00,0,20-0%.,9,17.2,
05.10.2014 23:00,2,50%.,12,18.9,
05.10.2014 17:00,4,50%.,16,11.1,
05.10.2014 11:00,0,20-0%.,16,5,
05.10.2014 05:00,0,70 -80%.,16,17.8,
